sparrow, 160940.0
sparrow, 5107.5
sparrow, 591.5
sparrow, 2461.0
sparrow, 8828.0
sparrow, 1960.0
sparrow, 65431.5
sparrow, 102587.0
sparrow, 1263.5
sparrow, 7293.0
sparrow, 1581.0
sparrow, 417.0
sparrow, 9588.0
sparrow, 311.5
sparrow, 1016.0
sparrow, 5996.0
sparrow, 45371.0
sparrow, 191978.0
sparrow, 1845.0
sparrow, 42721.5
sparrow, 6755.5
sparrow, 3499.0
sparrow, 2118.5
sparrow, 503.0
sparrow, 2652.0
sparrow, 1947052.0
sparrow, 345.0
sparrow, 595.0
sparrow, 744.0
sparrow, 2197.0
sparrow, 887.0
sparrow, 160.0
sparrow, 1090.0
sparrow, 676.5
sparrow, 640.5
sparrow, 38616.5
sparrow, 175836.0
sparrow, 176464.0
sparrow, 465.0
sparrow, 2657.0
sparrow, 214.0
sparrow, 861.0
sparrow, 596.0
sparrow, 1745.0
sparrow, 8163.0
sparrow, 700.0
sparrow, 26996.5
sparrow, 124143.0
sparrow, 664.0
sparrow, 638.5
sparrow, 339397.0
sparrow, 3843.0
sparrow, 990.5
sparrow, 322.5
sparrow, 8305.0
sparrow, 786.5
sparrow, 1173.0
sparrow, 494.0
sparrow, 2441.5
sparrow, 7109.0
sparrow, 549.0
sparrow, 1246.0
sparrow, 11935.0
sparrow, 653.5
sparrow, 695.0
sparrow, 37320155.0
sparrow, 2706.0
sparrow, 12542.5
sparrow, 960.0
sparrow, 3054879.0
sparrow, 9390.5
sparrow, 4621704.0
sparrow, 2435.0
sparrow, 31461.5
sparrow, 6497.0
sparrow, 1579.0
sparrow, 1553.0
sparrow, 4855.0
sparrow, 783.0
sparrow, 3844.0
sparrow, 3462.0
sparrow, 1467.0
sparrow, 1774.0
sparrow, 431.0
sparrow, 1363.0
sparrow, 3992.0
sparrow, 637.0
sparrow, 851.0
sparrow, 886.0
sparrow, 404.0
sparrow, 1689.0
sparrow, 68553.0
sparrow, 681.0
sparrow, 89690.0
sparrow, 448.0
sparrow, 342799.0
sparrow, 408.5
sparrow, 2311.0
sparrow, 609.5
sparrow, 11724.0
sparrow, 3646.5
sparrow, 157.0
sparrow, 353.0
sparrow, 13780.0
sparrow, 4654.0
sparrow, 171833.5
sparrow, 1009047.0
sparrow, 3168.0
sparrow, 2446.5
sparrow, 1201.0
sparrow, 3037.5
sparrow, 2400.0
sparrow, 4569.5
sparrow, 500.0
sparrow, 999.0
sparrow, 878.0
sparrow, 3713.0
sparrow, 518.0
sparrow, 752.0
sparrow, 3386.5
sparrow, 549445.0
sparrow, 3153.0
sparrow, 2065.0
sparrow, 30187.0
sparrow, 1077.0
sparrow, 1468.0
sparrow, 33832.0
sparrow, 3217.0
sparrow, 12819.0
sparrow, 672.0
sparrow, 1515.0
sparrow, 887.0
sparrow, 3748.0
sparrow, 2047265.0
sparrow, 8788.0
sparrow, 1644.0
sparrow, 513.5
sparrow, 825.0
sparrow, 946.0
sparrow, 798.0
sparrow, 820.0
sparrow, 2119.0
sparrow, 2177.0
sparrow, 579481.0
sparrow, 791.5
sparrow, 1525.0
sparrow, 3329.5
sparrow, 32614.0
sparrow, 4254.0
sparrow, 1504.0
sparrow, 42242.0
sparrow, 166948.0
sparrow, 512.5
sparrow, 154.0
sparrow, 130407.0
sparrow, 114.0
sparrow, 3229.0
sparrow, 436.5
sparrow, 829.0
sparrow, 1100.0
sparrow, 1358.0
sparrow, 2265.0
sparrow, 669.5
sparrow, 147809.0
sparrow, 43209.5
sparrow, 1326.0
sparrow, 482.0
sparrow, 283.0
sparrow, 9246.0
sparrow, 62747.0
sparrow, 35310.0
sparrow, 9353.0
sparrow, 270.0
sparrow, 1469.0
sparrow, 642.0
sparrow, 1154.0
sparrow, 1822.0
sparrow, 752.0
sparrow, 386.0
sparrow, 6916.5
sparrow, 3664.5
sparrow, 2019.0
sparrow, 580.0
sparrow, 2513.0
sparrow, 5293.0
sparrow, 1896.0
sparrow, 552.5
sparrow, 1000.0
sparrow, 1343.5
sparrow, 2999.0
sparrow, 1063.0
sparrow, 5597.5
sparrow, 6535.0
sparrow, 663.0
sparrow, 2716.0
sparrow, 9317.0
sparrow, 729.5
sparrow, 30257.0
sparrow, 1452.0
sparrow, 402.0
sparrow, 14074.5
sparrow, 1033980.0
sparrow, 226.0
sparrow, 2139.0
sparrow, 1705.0
sparrow, 586.0
sparrow, 77.0
sparrow, 622.0
sparrow, 19426139.0
sparrow, 12298.5
sparrow, 578.0
sparrow, 1679.5
sparrow, 1420.5
sparrow, 9142.0
sparrow, 46904.0
sparrow, 1735.0
sparrow, 1473.5
sparrow, 577.0
sparrow, 377.0
sparrow, 4383.5
sparrow, 723481.5
sparrow, 491.0
sparrow, 1385.0
sparrow, 24637.5
sparrow, 1645.0
sparrow, 1923.5
sparrow, 1869.0
sparrow, 369.0
sparrow, 512901.5
sparrow, 760.0
sparrow, 18138095.0
sparrow, 955.0
sparrow, 2027.0
sparrow, 601.0
sparrow, 1782.0
sparrow, 667.5
sparrow, 8350.5
sparrow, 2016.0
sparrow, 7830.0
sparrow, 108774.0
sparrow, 656766.0
sparrow, 175292.0
sparrow, 17747.0
sparrow, 872.0
sparrow, 60729.0
sparrow, 348.0
sparrow, 1251135.0
sparrow, 183.0
sparrow, 465.0
sparrow, 370.5
sparrow, 1112.0
sparrow, 146.0
sparrow, 82946.0
sparrow, 3690.0
sparrow, 37577.0
sparrow, 1470.0
sparrow, 5877.0
sparrow, 1081953.0
sparrow, 1591.0
sparrow, 53843.0
sparrow, 9081.0
sparrow, 2425.0
sparrow, 652.0
sparrow, 1321.0
sparrow, 1688522.0
sparrow, 2160.0
sparrow, 298.5
sparrow, 611.0
sparrow, 215.0
sparrow, 831.5
sparrow, 3463.0
sparrow, 603.0
sparrow, 1034.5
sparrow, 3595.5
sparrow, 4796.0
sparrow, 221860.0
sparrow, 1838.0
sparrow, 215472.5
sparrow, 2586.5
sparrow, 437.0
sparrow, 132.0
sparrow, 5197610.0
sparrow, 2054.0
sparrow, 23073.0
sparrow, 5054.0
sparrow, 2317313.0
sparrow, 622.0
sparrow, 617.0
sparrow, 1411.0
sparrow, 2678.0
sparrow, 1038.0
sparrow, 643.0
sparrow, 120022.5
sparrow, 1886.0
sparrow, 457.0
sparrow, 638.0
sparrow, 1535.0
sparrow, 1341.0
sparrow, 355.0
sparrow, 14069.0
sparrow, 95793.0
sparrow, 1163162.0
sparrow, 1394.5
sparrow, 1125.0
sparrow, 4936.5
sparrow, 7140.0
sparrow, 24159.0
sparrow, 906.0
sparrow, 13871.5
sparrow, 204.0
sparrow, 1909143.0
sparrow, 5599.0
sparrow, 128.0
sparrow, 1618.5
sparrow, 1911.0
sparrow, 10566.0
sparrow, 4244050.0
sparrow, 83328.0
sparrow, 1991.5
sparrow, 10660.0
sparrow, 91700.0
sparrow, 11982.0
sparrow, 313.0
sparrow, 762.0
sparrow, 1595.0
sparrow, 6894.0
sparrow, 2682.5
sparrow, 3894.5
sparrow, 182.0
sparrow, 406.0
sparrow, 13004.0
sparrow, 8300.0
sparrow, 2828.0
sparrow, 622.0
sparrow, 726.0
sparrow, 4203.0
sparrow, 3426.0
sparrow, 527.0
sparrow, 512.0
sparrow, 429.0
sparrow, 7454.0
sparrow, 2096.0
sparrow, 5471.0
sparrow, 5244470.0
sparrow, 11945.0
sparrow, 25855.0
sparrow, 19632.0
sparrow, 16315.0
sparrow, 616.0
sparrow, 75604.0
sparrow, 195.0
sparrow, 983.0
sparrow, 293790.5
sparrow, 11409.5
sparrow, 64923.0
sparrow, 724.0
sparrow, 236968.5
sparrow, 86619.5
sparrow, 1108.5
sparrow, 81852.0
sparrow, 1597.0
sparrow, 582.0
sparrow, 230.0
sparrow, 3219.0
sparrow, 789.0
sparrow, 22089.0
sparrow, 229421.0
sparrow, 595.5
sparrow, 46124.0
sparrow, 210.0
sparrow, 346.0
sparrow, 936243.0
sparrow, 237.0
sparrow, 3609.0
sparrow, 8933.5
sparrow, 312.0
sparrow, 123631.0
sparrow, 1080.0
sparrow, 462489.0
sparrow, 663.5
