sparrow, 14, 16
sparrow, 30, 30
sparrow, 112, 69
sparrow, 27, 61
sparrow, 11, 10
sparrow, 255, 29
sparrow, 10, 2
sparrow, 24, 21
sparrow, 129, 58
sparrow, 86, 41
sparrow, 18, 8
sparrow, 82, 14
sparrow, 18, 1
sparrow, 18, 75
sparrow, 252, 5
sparrow, 35, 1
sparrow, 17, 2
sparrow, 166, 14
sparrow, 11, 1
sparrow, 35, 37
sparrow, 183, 28
sparrow, 108, 199
sparrow, 40, 98
sparrow, 13, 33
sparrow, 528, 1
sparrow, 142, 44
sparrow, 57, 12
