0, 1.0, 1.0
1, 0.856887600297, 0.772579394511
2, 0.826549534641, 0.68133751159
3, 0.802652495223, 0.647172475606
4, 0.785127679697, 0.626703709542
5, 0.773584659736, 0.613743214647
6, 0.761047055509, 0.604163426317
7, 0.746783937456, 0.601180851694
8, 0.745318064572, 0.594749215413
9, 0.740942631955, 0.588471238168
10, 0.729938624155, 0.58807185485
11, 0.716327614435, 0.58344006954
12, 0.718964726631, 0.585876370543
13, 0.715871118851, 0.581925464496
14, 0.735587440433, 0.593365223932
15, 0.700594138934, 0.587978393135
16, 0.704091016778, 0.591791731827
17, 0.723370293643, 0.575710958083
18, 0.68819876296, 0.573491659985
19, 0.729409348588, 0.569072490688
20, 0.722943436634, 0.587040271787
21, 0.711920098618, 0.57529265586
22, 0.713985706871, 0.610726049313
23, 0.68251528564, 0.558380829536
24, 0.706048205188, 0.570557468847
25, 0.742217281975, 0.58416977693
26, 0.671074967511, 0.575771604938
27, 0.646152210884, 0.548056722689
28, 0.641230034333, 0.560411535304
29, 0.75, 0.589473684211
30, 0.683895781638, 0.595533568266
31, 0.619345238095, 0.51606884058
32, 0.686084250678, 0.543235930736
33, 0.695911319073, 0.532177127387
34, 0.709243697479, 0.564285714286
35, 0.687962962963, 0.533195970696
36, 0.605405405405, 0.557657657658
37, 0.618838763576, 0.527631578947
38, nan, nan
39, nan, nan
