tag,user,act,exp,par
c#,712,12,6.91666666667,1
c#,714,3,4.0,1
c#,716,2,1.5,1
c#,718,75,17.7866666667,52
c#,1573583,2,1.0,0
c#,720,1,21.0,2
c#,721,1,1.0,0
c#,722,4,4.25,1
c#,726,2,5.0,0
c#,727,2,2.0,0
c#,729,18,4.05555555556,8
c#,730,9,0.777777777778,8
c#,731,16,2.25,0
c#,1049308,2,2.5,0
c#,733,7,2.28571428571,0
c#,734,5,4.2,3
c#,736,15,4.33333333333,8
c#,737,1,2.0,1
c#,738,0,0,1
c#,739,2,1.0,0
c#,740,71,2.04225352113,23
c#,741,13,2.38461538462,5
c#,743,16,6.0,31
c#,745,2,0.0,1
c#,747,28,1.35714285714,12
c#,748,44,8.31818181818,1
c#,750,1,1.0,2
c#,751,2,1.5,2
c#,752,8,15.125,1
c#,1573618,1,-1.0,0
c#,755,3,0.0,4
c#,756,13,5.07692307692,12
c#,757,1,0.0,0
c#,758,1,3.0,1
c#,525048,1,0.0,0
c#,765,1,5.0,0
c#,767,11,5.09090909091,5
c#,769,14,2.21428571429,7
c#,770,59,3.59322033898,13
c#,525060,9,3.11111111111,5
c#,775,31,5.45161290323,4
c#,777,2,0.0,0
c#,779,1,1.0,0
c#,781,112,1.97321428571,143
c#,784,5,3.0,1
c#,785,3,0.0,0
c#,788,3,1.0,2
c#,791,5,1.6,3
c#,794,42,1.97619047619,9
c#,795,1,-1.0,0
c#,797,1,3.0,0
c#,799,2,2.5,0
c#,525090,2,1.5,0
c#,803,1,3.0,0
c#,805,22,2.90909090909,3
c#,1573670,3,0.333333333333,0
c#,807,1,0.0,0
c#,1573673,1,2.0,0
c#,810,46,10.3043478261,22
c#,811,36,12.0277777778,103
c#,813,11,9.54545454545,1
c#,814,10,1.9,6
c#,820,12,1.91666666667,1
c#,821,9,6.55555555556,1
c#,822,1,1.0,0
c#,823,1,5.0,2
c#,826,22,2.45454545455,16
c#,828,1,1.0,0
c#,830,7,2.14285714286,1
c#,831,1,0.0,0
c#,832,81,3.98765432099,26
c#,835,1,1.0,0
c#,837,0,0,1
c#,838,36,5.13888888889,48
c#,841,0,0,1
c#,842,6,1.5,0
c#,845,15,1.53333333333,3
c#,1573710,1,2.0,0
c#,525138,7,1.0,14
c#,852,1,2.0,0
c#,1049429,2,0.0,0
c#,854,11,2.0,2
c#,855,1,0.0,0
c#,525144,0,0,1
c#,525147,1,2.0,0
c#,1049437,2,1.0,0
c#,863,9,4.77777777778,4
c#,872,23,67.3043478261,9
c#,525162,2,0.0,0
c#,878,3,2.0,2
c#,879,3,7.66666666667,0
c#,885,2,0.5,0
c#,886,6,7.16666666667,7
c#,887,6,6.5,0
c#,889,3,1.33333333333,0
c#,890,1,6.0,1
c#,891,44,6.81818181818,47
c#,893,149,8.71812080537,185
c#,894,1,1.0,12
c#,896,0,0,1
c#,897,2,1.0,2
c#,900,120,4.325,49
c#,903,1,0.0,1
c#,525192,5,0.4,6
c#,905,217,7.63594470046,107
c#,906,8,1.625,8
c#,908,8,1.75,0
c#,909,48,4.375,48
c#,910,1,2.0,0
c#,912,1,2.0,0
c#,2097304,1,0.0,0
c#,914,2,0.5,4
c#,917,1,0.0,0
c#,1573782,1,2.0,0
c#,920,47,2.12765957447,30
c#,922,0,0,1
c#,1049499,1,5.0,0
c#,1049500,1,0.0,0
c#,925,3,0.333333333333,2
c#,927,1,0.0,0
c#,928,2,3.0,0
c#,525217,0,0,2
c#,932,31,4.25806451613,12
c#,936,60,2.23333333333,42
c#,939,1,1.0,0
c#,940,70,2.32857142857,19
c#,525229,1,0.0,6
c#,942,1,1.0,0
