tag,NoQ,bestUid,act,exp,par,r_act,r_exp,r_par,pear_act,pear_exp,pear_par
asp.net-mvc,2,869250,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,2097240,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,29407,5249,4.02590969709,1244,0.0,0.105000466461,0.912566188816,nan,nan,nan
asp.net-mvc,1,1625737,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,228425,1,1.0,0,0.418089374009,0.419582050564,0.999870851091,nan,nan,nan
asp.net-mvc,2,1587324,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,873153,30,0.633333333333,60,0.0182852878067,0.6432503032,0.112101252744,nan,nan,nan
asp.net-mvc,1,1047100,1,1.0,5,0.418089374009,0.419582050564,0.0170476559473,nan,nan,nan
asp.net-mvc,1,2843136,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,1999271,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,1833612,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,2801687,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,799737,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,3,179482,242,3.5,210,0.000559753708368,0.136906427838,0.529639674545,0.996155495053,0.990987960412,1.0
asp.net-mvc,2,166131,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,316799,37,1.48648648649,37,0.0134807351432,0.38319805952,0.286710577296,nan,nan,nan
asp.net-mvc,1,1128380,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,493707,22,0.909090909091,4,0.0273346394253,0.613023602948,0.945499160532,nan,nan,nan
asp.net-mvc,1,1980681,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,940274,2,0.0,0,0.270500979569,0.707621979662,0.999870851091,nan,nan,nan
asp.net-mvc,1,29407,5249,4.02590969709,1244,0.0,0.105000466461,0.912566188816,nan,nan,nan
asp.net-mvc,2,1317705,41,0.853658536585,59,0.0114283048792,0.617081817334,0.234534418184,nan,nan,nan
asp.net-mvc,1,29407,5249,4.02590969709,1244,0.0,0.105000466461,0.912566188816,nan,nan,nan
asp.net-mvc,1,540156,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,241876,7,2.42857142857,12,0.0977236682526,0.218863699972,0.195660596668,nan,nan,nan
asp.net-mvc,1,393669,7,2.57142857143,4,0.0977236682526,0.207062225954,0.631538163503,nan,nan,nan
asp.net-mvc,1,10039,4,0.75,4,0.158410299468,0.622679354417,0.286710577296,nan,nan,nan
asp.net-mvc,1,2028471,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,130387,165,1.93333333333,171,0.00149267655565,0.332586995056,0.285806534935,nan,nan,nan
asp.net-mvc,3,978264,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,367562,0,0,1,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,263693,24,3.45833333333,10,0.0244425785987,0.142224088068,0.771664729433,nan,nan,nan
asp.net-mvc,2,127440,19,1.42105263158,4,0.0331187610785,0.385903535778,0.92302725042,nan,nan,nan
asp.net-mvc,2,814050,28,1.35714285714,12,0.0198246105047,0.390241627017,0.764432390546,nan,nan,nan
asp.net-mvc,1,84395,26,1.26923076923,13,0.0219236869111,0.403722362161,0.647165181454,nan,nan,nan
asp.net-mvc,1,7122,0,0,2,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,3,569377,4,1.25,0,0.158410299468,0.4040955313,0.999870851091,-1.0,-1.0,nan
asp.net-mvc,1,112407,9,1.44444444444,38,0.0772926578972,0.384550797649,0.0269921219166,nan,nan,nan
asp.net-mvc,2,2857466,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,2843136,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,3,1243156,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,247007,2,1.5,3,0.270500979569,0.360528034332,0.211416763528,-1.0,-1.0,1.0
asp.net-mvc,4,3182911,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1668533,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1280217,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1844389,16,0.0,20,0.0417016512734,0.707621979662,0.25765207284,nan,nan,nan
asp.net-mvc,2,23528,142,2.44366197183,155,0.00186584569456,0.218723761545,0.281932067674,nan,nan,nan
asp.net-mvc,1,87043,1,0.0,0,0.418089374009,0.707621979662,0.999870851091,nan,nan,nan
asp.net-mvc,1,453277,13,1.76923076923,23,0.0532232484374,0.340750069969,0.193077618494,nan,nan,nan
asp.net-mvc,1,1324756,28,0.607142857143,54,0.0198246105047,0.643903349193,0.190107193594,nan,nan,nan
asp.net-mvc,1,29407,5249,4.02590969709,1244,0.0,0.105000466461,0.912566188816,nan,nan,nan
asp.net-mvc,2,1945631,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,2414739,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,978264,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1337026,1,3.0,6,0.418089374009,0.150620393693,0.0113651039649,nan,nan,nan
asp.net-mvc,1,1590184,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,2417688,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,3,55787,1,2.0,14,0.418089374009,0.23836178748,0.00077489345215,-0.805332853713,-0.387322177902,0.999380565708
asp.net-mvc,4,2848627,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,2072198,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,558972,1,0.0,0,0.418089374009,0.707621979662,0.999870851091,nan,nan,nan
asp.net-mvc,1,446515,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1765259,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1016228,14,0.857142857143,4,0.048558634201,0.615915663775,0.865685134961,nan,nan,nan
asp.net-mvc,1,1072418,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,304832,176,2.27840909091,114,0.00125944584383,0.228239574587,0.611003487021,1.0,-1.0,nan
asp.net-mvc,1,263693,24,3.45833333333,10,0.0244425785987,0.142224088068,0.771664729433,nan,nan,nan
asp.net-mvc,2,803925,1,0.0,0,0.418089374009,0.707621979662,0.999870851091,nan,nan,nan
asp.net-mvc,1,540884,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,2214721,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,130387,165,1.93333333333,171,0.00149267655565,0.332586995056,0.285806534935,nan,nan,nan
